date,DGS3,DGS30,TLT,SHY,spread,sigma_long,mu_spread,theta_spread,sigma_spread,etf_long_mean,etf_short_mean,trade_performance,base_performance
1977-02-15,0.0635,0.077,,,0.013499999999999998,,,,,,,,
1977-02-16,0.0632,0.0767,,,0.013499999999999998,,,,,,,,
1977-02-17,0.0629,0.0767,,,0.013800000000000007,,,,,,,,
1977-02-18,0.064,0.0776,,,0.013600000000000001,,,,,,,,
1977-02-22,0.0643,0.07769999999999999,,,0.013399999999999995,,,,,,,,
1977-02-23,0.06509999999999999,0.0781,,,0.013000000000000012,,,,,,,,
1977-02-24,0.06570000000000001,0.0782,,,0.012499999999999997,,,,,,,,
1977-02-25,0.0654,0.0779,,,0.012499999999999997,,,,,,,,
1977-02-28,0.065,0.078,,,0.012999999999999998,,,,,,,,
1977-03-01,0.0654,0.0784,,,0.012999999999999998,,,,,,,,
1977-03-02,0.0647,0.0781,,,0.013400000000000009,,,,,,,,
1977-03-03,0.0643,0.0779,,,0.013600000000000001,,,,,,,,
1977-03-04,0.065,0.0782,,,0.013200000000000003,,,,,,,,
1977-03-07,0.06509999999999999,0.0784,,,0.013300000000000006,,,,,,,,
1977-03-08,0.0654,0.0784,,,0.012999999999999998,,,,,,,,
1977-03-09,0.0653,0.0781,,,0.012800000000000006,,,,,,,,
1977-03-10,0.0649,0.0781,,,0.013200000000000003,,,,,,,,
1977-03-11,0.0644,0.078,,,0.013600000000000001,,,,,,,,
1977-03-14,0.0644,0.078,,,0.013600000000000001,,,,,,,,
1977-03-15,0.0646,0.07780000000000001,,,0.013200000000000003,,,,,,,,
1977-03-16,0.0647,0.0779,,,0.013200000000000003,,,,,,,,
1977-03-17,0.065,0.07780000000000001,,,0.012800000000000006,,,,,,,,
1977-03-18,0.0644,0.0776,,,0.013200000000000003,,,,,,,,
1977-03-21,0.0641,0.0774,,,0.013299999999999992,,,,,,,,
1977-03-22,0.0642,0.07769999999999999,,,0.013499999999999998,,,,,,,,
1977-03-23,0.0643,0.07780000000000001,,,0.013500000000000012,,,,,,,,
1977-03-24,0.0646,0.07780000000000001,,,0.013200000000000003,,,,,,,,
1977-03-25,0.065,0.07780000000000001,,,0.012800000000000006,,,,,,,,
1977-03-28,0.065,0.078,,,0.012999999999999998,,,,,,,,
1977-03-29,0.0646,0.078,,,0.013399999999999995,,,,,,,,
1977-03-30,0.0643,0.078,,,0.013700000000000004,,,,,,,,
1977-03-31,0.0642,0.0779,,,0.013700000000000004,,,,,,,,
1977-04-01,0.0642,0.07780000000000001,,,0.013600000000000015,,,,,,,,
1977-04-04,0.0645,0.07780000000000001,,,0.013300000000000006,,,,,,,,
1977-04-05,0.0646,0.07780000000000001,,,0.013200000000000003,,,,,,,,
1977-04-06,0.0644,0.07780000000000001,,,0.013400000000000009,,,,,,,,
1977-04-07,0.0643,0.07780000000000001,,,0.013500000000000012,,,,,,,,
1977-04-11,0.0635,0.0776,,,0.014100000000000001,,,,,,,,
1977-04-12,0.0633,0.0776,,,0.014300000000000007,,,,,,,,
1977-04-13,0.0632,0.0776,,,0.014399999999999996,,,,,,,,
1977-04-14,0.0603,0.07629999999999999,,,0.015999999999999993,,,,,,,,
1977-04-15,0.060700000000000004,0.0765,,,0.015799999999999995,,,,,,,,
1977-04-18,0.0608,0.0764,,,0.015599999999999996,,,,,,,,
1977-04-19,0.061900000000000004,0.0767,,,0.0148,,,,,,,,
1977-04-20,0.0626,0.07690000000000001,,,0.014300000000000007,,,,,,,,
1977-04-21,0.0626,0.07690000000000001,,,0.014300000000000007,,,,,,,,
1977-04-22,0.0635,0.07730000000000001,,,0.013800000000000007,,,,,,,,
1977-04-25,0.0641,0.0776,,,0.013499999999999998,,,,,,,,
1977-04-26,0.0623,0.0774,,,0.015099999999999995,,,,,,,,
1977-04-27,0.0635,0.0775,,,0.013999999999999999,,,,,,,,
1977-04-28,0.0636,0.0776,,,0.013999999999999999,,,,,,,,
1977-04-29,0.0646,0.078,,,0.013399999999999995,,,,,,,,
1977-05-02,0.06480000000000001,0.078,,,0.01319999999999999,,,,,,,,
1977-05-03,0.06480000000000001,0.0779,,,0.013099999999999987,,,,,,,,
1977-05-04,0.0645,0.07780000000000001,,,0.013300000000000006,,,,,,,,
1977-05-05,0.065,0.078,,,0.012999999999999998,,,,,,,,
1977-05-06,0.06559999999999999,0.0786,,,0.013000000000000012,,,,,,,,
1977-05-09,0.0655,0.0786,,,0.0131,,,,,,,,
1977-05-10,0.0658,0.0786,,,0.012800000000000006,,,,,,,,
1977-05-11,0.0663,0.0786,,,0.012300000000000005,,,,,,,,
1977-05-12,0.066,0.0786,,,0.0126,,,,,,,,
1977-05-13,0.0654,0.078,,,0.0126,,,,,,,,
1977-05-16,0.0652,0.0779,,,0.012700000000000003,,,,,,,,
1977-05-17,0.06509999999999999,0.07769999999999999,,,0.0126,,,,,,,,
1977-05-18,0.0652,0.07769999999999999,,,0.012499999999999997,,,,,,,,
1977-05-19,0.0662,0.0781,,,0.011900000000000008,,,,,,,,
1977-05-20,0.0668,0.0781,,,0.011300000000000004,,,,,,,,
1977-05-23,0.0666,0.078,,,0.011399999999999993,,,,,,,,
1977-05-24,0.06570000000000001,0.0776,,,0.011899999999999994,,,,,,,,
1977-05-25,0.0653,0.0774,,,0.0121,,,,,,,,
1977-05-26,0.0654,0.0776,,,0.012200000000000003,,,,,,,,
1977-05-27,0.06480000000000001,0.0774,,,0.012599999999999986,,,,,,,,
1977-05-31,0.0649,0.0774,,,0.012499999999999997,,,,,,,,
1977-06-01,0.06480000000000001,0.0775,,,0.012699999999999989,,,,,,,,
1977-06-02,0.065,0.0774,,,0.012399999999999994,,,,,,,,
1977-06-03,0.06480000000000001,0.07719999999999999,,,0.01239999999999998,,,,,,,,
1977-06-06,0.06480000000000001,0.07719999999999999,,,0.01239999999999998,,,,,,,,
1977-06-07,0.0646,0.0767,,,0.0121,,,,,,,,
1977-06-08,0.0645,0.0767,,,0.012200000000000003,,,,,,,,
1977-06-09,0.0649,0.0767,,,0.011800000000000005,,,,,,,,
1977-06-10,0.0642,0.0766,,,0.012400000000000008,,,,,,,,
1977-06-13,0.064,0.0762,,,0.012200000000000003,,,,,,,,
1977-06-14,0.063,0.0759,,,0.012899999999999995,,,,,,,,
1977-06-15,0.0636,0.076,,,0.012399999999999994,,,,,,,,
1977-06-16,0.0636,0.0762,,,0.0126,,,,,,,,
1977-06-17,0.0634,0.0762,,,0.012800000000000006,,,,,,,,
1977-06-20,0.0636,0.07629999999999999,,,0.012699999999999989,,,,,,,,
1977-06-21,0.0635,0.0762,,,0.012700000000000003,,,,,,,,
1977-06-22,0.0634,0.0761,,,0.012700000000000003,,,,,,,,
1977-06-23,0.0636,0.0761,,,0.012499999999999997,,,,,,,,
1977-06-24,0.0634,0.0759,,,0.012499999999999997,,,,,,,,
1977-06-27,0.063,0.0758,,,0.012800000000000006,,,,,,,,
1977-06-28,0.063,0.0756,,,0.0126,,,,,,,,
1977-06-29,0.063,0.0756,,,0.0126,,,,,,,,
1977-06-30,0.0633,0.0758,,,0.012500000000000011,,,,,,,,
1977-07-01,0.0635,0.0758,,,0.012300000000000005,,,,,,,,
1977-07-05,0.0637,0.07629999999999999,,,0.012599999999999986,,,,,,,,
1977-07-06,0.0639,0.07629999999999999,,,0.012399999999999994,,,,,,,,
1977-07-07,0.0639,0.0762,,,0.012300000000000005,,,,,,,,
1977-07-08,0.0645,0.0765,,,0.011999999999999997,,,,,,,,
1977-07-11,0.06480000000000001,0.0765,,,0.011699999999999988,,,,,,,,
1977-07-12,0.0646,0.0765,,,0.011899999999999994,,,,,,,,
1977-07-13,0.0642,0.0762,,,0.01200000000000001,,,,,,,,
1977-07-15,0.0652,0.0764,,,0.011200000000000002,,,,,,,,
1977-07-18,0.0653,0.0764,,,0.011099999999999999,,,,,,,,
1977-07-19,0.0654,0.0764,,,0.010999999999999996,,,,,,,,
1977-07-20,0.0655,0.0764,,,0.010899999999999993,,,,,,,,
1977-07-21,0.06570000000000001,0.0765,,,0.01079999999999999,,,,,,,,
1977-07-22,0.06559999999999999,0.0765,,,0.010900000000000007,,,,,,,,
1977-07-25,0.0654,0.0764,,,0.010999999999999996,,,,,,,,
1977-07-26,0.0652,0.0764,,,0.011200000000000002,,,,,,,,
1977-07-27,0.066,0.0766,,,0.010599999999999998,,,,,,,,
1977-07-28,0.0669,0.077,,,0.010099999999999998,,,,,,,,
1977-07-29,0.06709999999999999,0.07719999999999999,,,0.010099999999999998,,,,,,,,
1977-08-01,0.06709999999999999,0.077,,,0.009900000000000006,,,,,,,,
1977-08-02,0.0675,0.07719999999999999,,,0.009699999999999986,,,,,,,,
