date,DGS5,DGS30,spread,spread_EWM(1),spread_EWM(10),spread_EWM(20),spread_EWM(50),spread_EWM(100),spread_EWM(200),spread_EWM(500),spread_EWM(1000)
1997-09-23,0.0602,0.0638,-0.003599999999999999,-0.003653244410037976,-0.003969426434571078,-0.003985056281228996,-0.004041959980069927,-0.004288668756413651,-0.004913296452116829,-0.006205125271639854,-0.006084749127861178
1997-09-24,0.059699999999999996,0.0632,-0.00350000000000001,-0.0035766219127273623,-0.003937283668995495,-0.003968094399774043,-0.004034262757974344,-0.004283025036448939,-0.004908218234953046,-0.006201222385207054,-0.006082836222430953
1997-09-25,0.0604,0.064,-0.003599999999999999,-0.0035883109786588045,-0.003914223753552314,-0.003955234187252066,-0.004028097796148489,-0.004278138518110875,-0.004903518209038258,-0.006197469622796929,-0.006080998826748866
1997-09-26,0.0599,0.0637,-0.0038000000000000048,-0.0036941555902706923,-0.003906425270055843,-0.00394981546270048,-0.004024861020612543,-0.004274718648857758,-0.00489955413442792,-0.006194011011221393,-0.006079310878171462
1997-09-29,0.0599,0.0639,-0.003999999999999997,-0.003847077868054369,-0.003912805629913255,-0.003951565767271736,-0.004024508384505099,-0.004272754214410378,-0.004896323170646981,-0.0061908460921687196,-0.006077772251976074
1997-09-30,0.06,0.0641,-0.004100000000000006,-0.003973538964177863,-0.003925553889052271,-0.0039567385535385635,-0.00402557873368509,-0.0042715191988239205,-0.004893463363057901,-0.006187830163735782,-0.006076308830117848
1997-10-01,0.0593,0.0633,-0.003999999999999997,-0.003986769483666131,-0.003930618051100245,-0.003958244989114404,-0.004025216217580581,-0.004269578583419417,-0.0048902551212619974,-0.006184674521428315,-0.006074772569895552
1997-10-02,0.0591,0.06309999999999999,-0.00399999999999999,-0.00399338474222736,-0.0039353327399753195,-0.003959697866824186,-0.004024858984030448,-0.0042676522998933535,-0.004887058818490992,-0.006181523610387614,-0.0060732375184878425
1997-10-03,0.058899999999999994,0.063,-0.004100000000000006,-0.004046692372702374,-0.003946511302113834,-0.003964576151180983,-0.0040259230679585535,-0.004266454619401612,-0.004884233392660509,-0.0061785216427287125,-0.006071777657853151
1997-10-06,0.058499999999999996,0.06269999999999999,-0.004199999999999995,-0.004123346187493416,-0.003963703779470284,-0.00397275602701003,-0.004028387228650764,-0.004265979990686056,-0.004881777414604498,-0.0061756683864716624,-0.006070392925259697
1997-10-07,0.0582,0.062400000000000004,-0.004200000000000002,-0.004161673094032267,-0.00397971648983589,-0.003980646312108876,-0.004030815564812679,-0.004265508862386033,-0.00487933056923449,-0.006172819406707961,-0.00606900928196199
1997-10-08,0.0596,0.0637,-0.004100000000000006,-0.004130836546901262,-0.0039878610486375745,-0.003984787743809133,-0.0040317941561986495,-0.0042643273261881755,-0.004876533974561593,-0.0061698305013994335,-0.006067552754396778
1997-10-09,0.059800000000000006,0.0638,-0.00399999999999999,-0.004065418273328775,-0.003988682382064217,-0.003985315256046486,-0.004031344607826715,-0.004262440780193729,-0.004873388974419631,-0.006166701887920403,-0.006066023403255447
1997-10-10,0.0603,0.0644,-0.0040999999999999995,-0.004082709136680491,-0.00399620901860853,-0.003989289718185447,-0.00403231498870786,-0.004261281680807714,-0.004870614413956944,-0.006163722140957293,-0.006064569220542518
1997-10-14,0.059699999999999996,0.0636,-0.0039000000000000076,-0.003960903045522355,-0.003989275179330211,-0.003986092011893375,-0.004030419800650925,-0.0042586865378533185,-0.004867120701194686,-0.0061604539957655175,-0.006062967147630533
1997-10-15,0.06,0.0639,-0.0039000000000000007,-0.003926101305219237,-0.003982873736025674,-0.003983014207294923,-0.004028552796026201,-0.004256110746240291,-0.004863640050417801,-0.006157190759284861,-0.006061366336071114
1997-10-16,0.06,0.0639,-0.0039000000000000007,-0.003912180609101447,-0.0039769593260261075,-0.003980051431490024,-0.004026713526232892,-0.004253554151513653,-0.0048601724092971164,-0.006153932423593001,-0.00605976678475931
1997-10-17,0.0608,0.0644,-0.003599999999999999,-0.0037510551334313425,-0.0039501748897738664,-0.003966509425190728,-0.004020611616562259,-0.004248863421877499,-0.004855638330977839,-0.006150245945242369,-0.0060579464835976505
1997-10-20,0.060700000000000004,0.0642,-0.0034999999999999892,-0.0036235350656548017,-0.003918318395555316,-0.003949912774150814,-0.004013170946873909,-0.004243490082099566,-0.004850761442146966,-0.006146420665282909,-0.006056053615713094
1997-10-21,0.060700000000000004,0.0642,-0.0034999999999999892,-0.003561281174300739,-0.00388882821165058,-0.003933930743458207,-0.00400584046808188,-0.004238156726181822,-0.004845902767124377,-0.006142601128272867,-0.00605416223760291
1997-10-22,0.060599999999999994,0.0641,-0.00350000000000001,-0.0035305204279849666,-0.003861513417144036,-0.00391853888882461,-0.003998618439286787,-0.0042328630361869336,-0.004841062233081535,-0.00613878732495094,-0.006052272347962832
1997-10-23,0.059500000000000004,0.0633,-0.003799999999999991,-0.003665523892634618,-0.0038572062968198068,-0.003914340132010145,-0.003995784152575645,-0.004229759578784462,-0.004837318568807696,-0.006135412181176051,-0.006050605912688033
1997-10-24,0.0594,0.063,-0.003599999999999999,-0.0036327299209543097,-0.003839251718235532,-0.003903221005953654,-0.003990139147379381,-0.004225245633868676,-0.00483286977213012,-0.006131753496136472,-0.0060487928174468965
1997-10-27,0.0579,0.062400000000000004,-0.004500000000000004,-0.004066576799773652,-0.003885245422689131,-0.003924303215521037,-0.0039974076082219395,-0.00422721448589541,-0.004831673096566857,-0.006129398956824386,-0.006047646987739691
1997-10-28,0.058899999999999994,0.0629,-0.0040000000000000036,-0.0040332802708514396,-0.003893212273556335,-0.0039269739570885935,-0.003997444546728359,-0.004225586718663475,-0.004828683614410947,-0.00612632651683349,-0.006046132166225413
1997-10-29,0.057800000000000004,0.0623,-0.004499999999999997,-0.004266668625215095,-0.003935235289807894,-0.0039471669159018615,-0.0040046019191476495,-0.004227552114479438,-0.004827502307277442,-0.0061239800785828965,-0.006044988412203623
1997-10-30,0.057300000000000004,0.0617,-0.004399999999999994,-0.004333338381806559,-0.003967349045508757,-0.0039631056394447755,-0.004010230489376409,-0.00422878690187065,-0.004825966046630812,-0.006121492890203246,-0.006043771586099865
1997-10-31,0.0572,0.061500000000000006,-0.004300000000000005,-0.004316668682184422,-0.003990285313493641,-0.0039749501431400654,-0.0040143534867608565,-0.004229296683753209,-0.00482407620230094,-0.0061188651707045905,-0.006042481748767861
1997-11-03,0.0579,0.0621,-0.004200000000000002,-0.004258333450967223,-0.004004716515179528,-0.003982853778632884,-0.004016993747991281,-0.004229087014875982,-0.004821834138157454,-0.006116097138710117,-0.006041118961000703
1997-11-04,0.0583,0.0625,-0.004200000000000002,-0.004229166502957459,-0.004018129887675337,-0.003990471799276284,-0.004019595276598022,-0.004228878898416228,-0.00481960042568819,-0.006113333257800971,-0.006039757244864497
1997-11-05,0.0584,0.062400000000000004,-0.0040000000000000036,-0.004114582814376647,-0.004016886743831291,-0.003990805731664171,-0.0040193168443970325,-0.004227241683942424,-0.004816656699665424,-0.0061102850470857424,-0.0060382486836639115
1997-11-06,0.0579,0.061500000000000006,-0.003600000000000006,-0.0038572909164429764,-0.0039883470518010935,-0.003977122715571811,-0.004013361340419031,-0.004222756006450774,-0.004812287458928458,-0.006106664491106639,-0.006036445490804339
1997-11-07,0.0581,0.061399999999999996,-0.0032999999999999974,-0.003578645192484216,-0.003941293638999241,-0.003953437546019012,-0.0040032339710007435,-0.004216158587096479,-0.004806857266885099,-0.0061026167009197545,-0.006034421862579156
1997-11-10,0.0582,0.061500000000000006,-0.0033000000000000043,-0.003439322529807888,-0.003897517514461875,-0.003930601768723471,-0.003993254661756059,-0.004209609923235854,-0.00480144728169313,-0.006098574978346658,-0.006032399825079421
1997-11-12,0.0581,0.0613,-0.0032000000000000015,-0.003279774151243099,-0.0038468001702634956,-0.003904224733017719,-0.003981847854904,-0.004202345185325961,-0.004795678558915554,-0.006094389319182245,-0.006030303981675442
1997-11-13,0.0579,0.0611,-0.0032000000000000015,-0.0032341889188560813,-0.00380003915049256,-0.0038788517398143573,-0.00397061195664848,-0.004195134798682315,-0.004789931434906334,-0.006090209949634332,-0.0060282097876214824
1997-11-14,0.057999999999999996,0.060899999999999996,-0.0029,-0.003055954823133595,-0.003735314893638211,-0.0038436532235495086,-0.003955235525338671,-0.004185820889009263,-0.0047831254721739614,-0.006085603698268655,-0.006025895276382327
1997-11-17,0.0579,0.060700000000000004,-0.002800000000000004,-0.0029238491059358413,-0.0036683848784615975,-0.0038061955058025718,-0.003938653572479229,-0.004175857643089486,-0.00477598491185531,-0.006080859988326288,-0.006023508601366281
1997-11-18,0.057999999999999996,0.060700000000000004,-0.002700000000000008,-0.0028101479719014988,-0.003599405155507654,-0.003766565500937812,-0.003920884678988067,-0.0041652500757092484,-0.004768511049514895,-0.006075979033951619,-0.006021049822660483
1997-11-19,0.057699999999999994,0.0603,-0.002600000000000005,-0.0027042466313330475,-0.003528518117733066,-0.003724846213097946,-0.0039019470997507127,-0.0041540031577469326,-0.004760705175030238,-0.006070961048909527,-0.006018519000292179
1997-11-20,0.057999999999999996,0.0605,-0.0025000000000000022,-0.0026017228318839613,-0.0034558540311577465,-0.003681116949962337,-0.003881858770432024,-0.004142121816629415,-0.004752568572621498,-0.006065806246586182,-0.006015916194228793
1997-11-21,0.057699999999999994,0.0604,-0.002700000000000008,-0.0026509575776005657,-0.003402649386926921,-0.003646146557304538,-0.0038649335648940153,-0.004131765357856027,-0.004745182113438503,-0.006060947874872793,-0.006013463377418052
1997-11-24,0.0581,0.0608,-0.002700000000000001,-0.002675502758715145,-0.003353358550429218,-0.0036124758223858734,-0.003848259971955128,-0.004121486088474482,-0.004737823257656265,-0.006056096797897945,-0.0060110124896899635
1997-11-25,0.057999999999999996,0.060599999999999994,-0.002599999999999998,-0.0026377329370530444,-0.0033006781473385377,-0.003576499424823991,-0.0038304034782069654,-0.004110565644372057,-0.00473013213036616,-0.006051108675698438,-0.006008489565265481
1997-11-26,0.0582,0.060599999999999994,-0.0023999999999999924,-0.0025188374412920323,-0.0032378819693213642,-0.003534756099898762,-0.003809952400770491,-0.004098291398338706,-0.004721750300102042,-0.006045839401715779,-0.006005820703441005
1997-11-28,0.0583,0.0604,-0.0021000000000000046,-0.0022395897551849724,-0.0031535081902328743,-0.0034821946278781853,-0.0037851812909695647,-0.004083857417164348,-0.004712288153025281,-0.006040137214302087,-0.006002930067052841
1997-12-01,0.0583,0.0604,-0.0021000000000000046,-0.0021598213986927487,-0.003075947818317156,-0.0034316885543722963,-0.003760786569318858,-0.004069532216811362,-0.004702861563679616,-0.006034443607562639,-0.006000041706244035
1997-12-02,0.0583,0.0603,-0.0020000000000000018,-0.0020745819320281775,-0.0029972590155958757,-0.0033795032022169227,-0.0037353154360562028,-0.004054593050436038,-0.004693109586348428,-0.0060286140734748936,-0.005997081617576493
1997-12-03,0.057999999999999996,0.0602,-0.0022000000000000006,-0.002139314347878796,-0.0029393093509579834,-0.003336612420388215,-0.003713121418266572,-0.004041209611989789,-0.004684115731879679,-0.006023082280712086,-0.0059942718546682995
1997-12-04,0.057800000000000004,0.0604,-0.002599999999999998,-0.0023733143160820373,-0.00291478651950256,-0.0033098881258177325,-0.003697041568117388,-0.004030812514700896,-0.004676598427109858,-0.006018136717014829,-0.0059917602809905915
1997-12-05,0.0587,0.060899999999999996,-0.0021999999999999936,-0.0022859746503149383,-0.0028633995554215538,-0.003269710437454561,-0.0036754303733503167,-0.004017608813800622,-0.004667666771087039,-0.006012620718697879,-0.005988954719801391
1997-12-08,0.0592,0.061399999999999996,-0.0021999999999999936,-0.002242818706093616,-0.0028159405732767592,-0.0032310697121182997,-0.0036541453883676763,-0.004004504326538461,-0.004658768631585246,-0.006007113016130326,-0.005986151366240733
1997-12-09,0.059000000000000004,0.061399999999999996,-0.0023999999999999924,-0.0023215631884121453,-0.00278632000152925,-0.0032011109938940223,-0.003636064639628339,-0.003992939762479577,-0.004650624946420144,-0.006001902498281729,-0.005983498186463085
1997-12-10,0.058499999999999996,0.061,-0.0025000000000000022,-0.002410868828036904,-0.002766016379106879,-0.003175887139206142,-0.0036196968668154306,-0.003982182534692368,-0.004642872287704977,-0.005996844257620003,-0.005980921074611037
1997-12-11,0.057699999999999994,0.0602,-0.0025000000000000022,-0.0024554561905067644,-0.0027472266658628065,-0.0031516171984210936,-0.0036035752315881774,-0.003971505997520547,-0.0046351486967980944,-0.005991793621670037,-0.005978345990089174
1997-12-12,0.0571,0.0594,-0.0023000000000000034,-0.002377709109398321,-0.002715752808943401,-0.003121093398767437,-0.0035848179106373855,-0.0039594692752236114,-0.004626733297467516,-0.00598646172695763,-0.005975624983854153
1997-12-15,0.0574,0.059699999999999996,-0.0022999999999999965,-0.0023388498099742366,-0.0026865933379383953,-0.003091715885590359,-0.0035663419804005335,-0.003947522738596756,-0.004618349433287575,-0.005981137846559285,-0.005972906117769055
1997-12-16,0.0574,0.0596,-0.0022000000000000006,-0.002269420666333913,-0.002652573184623354,-0.0030598662214073543,-0.0035467057532664343,-0.003934945970370121,-0.0046096367014307445,-0.005975677558939547,-0.005970115423252584
1997-12-17,0.057699999999999994,0.0599,-0.0022000000000000075,-0.0022347092736007003,-0.002621024552744639,-0.003029204842402853,-0.003527363410432548,-0.0039224633286193316,-0.004600956600902886,-0.005970225476764243,-0.005967326923311526
1997-12-18,0.0574,0.0594,-0.0020000000000000018,-0.002117352845646185,-0.002577851666625358,-0.002992563563545217,-0.0035054393880999384,-0.003908635504396,-0.004591588654322478,-0.0059644928035201454,-0.005964392696436509
1997-12-19,0.057,0.0592,-0.0022000000000000006,-0.0021586767381763443,-0.002551650728999239,-0.002964390405650579,-0.003486711889756651,-0.003896349197939936,-0.004582976017753948,-0.005959057509447026,-0.005961608689288391
1997-12-22,0.0571,0.058899999999999994,-0.001799999999999996,-0.0019793376847969508,-0.002499653354945626,-0.0029230612650333345,-0.0034625287426686283,-0.0038812792217668562,-0.004572955326992003,-0.005953052881598321,-0.005958531059312104
1997-12-23,0.0571,0.059000000000000004,-0.0019000000000000059,-0.0019396687667175493,-0.0024582622881815807,-0.0028868003667522823,-0.0034401388309259068,-0.0038670404499678078,-0.004563332145489548,-0.005947201639430406,-0.0059555297981486385
1997-12-24,0.0572,0.0591,-0.001899999999999999,-0.001919834364438596,-0.0024198073788717776,-0.0028518728774119245,-0.0034180821460092345,-0.003852907952424701,-0.004553744956064462,-0.0059413591852685065,-0.005952530896112272
1997-12-26,0.0572,0.059000000000000004,-0.001800000000000003,-0.0018399447627437799,-0.0023743604998649,-0.0028134283850747466,-0.0033946034342862727,-0.0038380607933314642,-0.0045437994099428326,-0.00593537287439797,-0.005949458281122834
1997-12-29,0.057300000000000004,0.0593,-0.001999999999999995,-0.0019314049107822583,-0.0023470842169293995,-0.002783772401000359,-0.0033743824680478886,-0.0038247717798795843,-0.004534613507768462,-0.005929684657759516,-0.005946536064692045
1997-12-30,0.0576,0.059800000000000006,-0.0022000000000000075,-0.0020746556341415838,-0.002336430306924036,-0.002762540055716505,-0.003357367039809279,-0.00381302861277926,-0.004526184271662583,-0.005924294068199689,-0.005943764121309028
1997-12-31,0.0571,0.0593,-0.0022000000000000006,-0.0021393495023817968,-0.002326601836051359,-0.0027421270486801554,-0.003340610235838604,-0.0038013740506844074,-0.004517786736171779,-0.005918911592645485,-0.0059409943588708365
1998-01-02,0.056299999999999996,0.058600000000000006,-0.0023000000000000104,-0.002247577207127111,-0.0023245687136889,-0.002725575701200891,-0.0033253475011083694,-0.0037904547884640995,-0.004509754028407632,-0.00591367448801775,-0.005938298889027985
1998-01-05,0.0546,0.0574,-0.002799999999999997,-0.002564662937128007,-0.0023605643757385678,-0.002728352465525966,-0.0033176491036582653,-0.0037832539940915568,-0.004503562392934794,-0.005909168815326588,-0.005935975680531824
1998-01-06,0.0541,0.057300000000000004,-0.0032000000000000015,-0.002904216775163776,-0.0024235684429483495,-0.002745892655595769,-0.0033159266109280324,-0.003779015164171794,-0.004498842486597696,-0.005905248728439773,-0.005933950398334613
1998-01-07,0.0545,0.057999999999999996,-0.003499999999999996,-0.0032120280883926036,-0.0025037120811359243,-0.0027738499164170244,-0.0033186192648138094,-0.0037769881362191885,-0.004495226484843109,-0.005901768619401977,-0.005932148773003884
1998-01-08,0.053399999999999996,0.0575,-0.004100000000000006,-0.003663285278425575,-0.002621677526375482,-0.0028228671745859748,-0.003330039591268815,-0.0037793339590036735,-0.004493795918556629,-0.005899161834796646,-0.005930792669148517
1998-01-09,0.052199999999999996,0.0571,-0.004900000000000002,-0.004286664985631844,-0.002788885995498596,-0.002899420430577876,-0.003352966012835024,-0.003787469732733952,-0.004495265984451171,-0.0058977163441842765,-0.005930029742104847
1998-01-12,0.0524,0.057,-0.0046,-0.004443966152319186,-0.0029209571166229006,-0.0029619212448671944,-0.003371161470891063,-0.0037933664355272283,-0.00449564495991966,-0.005895839049019463,-0.005929045385339906
1998-01-13,0.0528,0.0571,-0.004299999999999998,-0.004371837798098185,-0.003020925125744093,-0.0030109673076992058,-0.003384702988760081,-0.0037970418963766705,-0.004494937139507709,-0.0058935306267149075,-0.005927839783600881
1998-01-14,0.0533,0.0574,-0.0040999999999999995,-0.004235781879840343,-0.0030987184757551504,-0.003050781677032396,-0.0033951228315994095,-0.0037992389955926243,-0.004493508529400345,-0.005890936397195026,-0.005926487124599557
1998-01-15,0.053399999999999996,0.0574,-0.0040000000000000036,-0.0041178315472033536,-0.003163362891777053,-0.0030853981256378873,-0.0034039271292044026,-0.0038006944439528184,-0.00449172363725851,-0.005888201443454543,-0.005925061530639715
1998-01-16,0.0542,0.0581,-0.0039000000000000007,-0.00400888834496873,-0.003215947987931747,-0.0031150340656527723,-0.0034111420375017884,-0.0038014141289005716,-0.00448958386253807,-0.00588532598596931,-0.005923563062514907
1998-01-20,0.0545,0.0583,-0.003799999999999998,-0.003869617760269961,-0.0032602108252546566,-0.0031407399791319366,-0.0034168709426185833,-0.003801403813198443,-0.004487081973819475,-0.005882306067275125,-0.005921990692257796
1998-01-21,0.0541,0.0581,-0.003999999999999997,-0.003944124577056162,-0.0033157862182370155,-0.0031728755790409484,-0.00342545368888721,-0.003802851959898851,-0.004485315082498303,-0.005879580328411254,-0.005920567641814095
1998-01-22,0.053899999999999997,0.058499999999999996,-0.0046,-0.00429393067400557,-0.0034114800705913203,-0.003226071394600991,-0.003442724743534774,-0.003808662462776574,-0.004485731032598357,-0.005877727503813731,-0.005919589934106339
1998-01-23,0.0553,0.059800000000000006,-0.004500000000000004,-0.0044002898996177,-0.003491984010019256,-0.0032734048675244765,-0.003458256836175437,-0.00381369977855773,-0.004485782775988898,-0.005875732687693536,-0.005918538963217276
1998-01-26,0.054900000000000004,0.059000000000000004,-0.0040999999999999995,-0.0042477610870788165,-0.003536639050495158,-0.0033040227692925197,-0.003467675782433721,-0.0038157850674532118,-0.004484384049354565,-0.005873161759438321,-0.005917192700592323
1998-01-27,0.0557,0.059500000000000004,-0.0038000000000000048,-0.004022117257288288,-0.0035558568242235636,-0.0033223397213724246,-0.0034725489136261125,-0.0038156701389648736,-0.0044819031004162055,-0.005870160397130771,-0.005915625419172821
1998-01-28,0.0554,0.0594,-0.0040000000000000036,-0.00401101525051161,-0.003588073066647018,-0.003347294860865101,-0.0034802764158239196,-0.003817011713612133,-0.004480156450511683,-0.005867453093306568,-0.005914207417896311
1998-01-29,0.054299999999999994,0.058499999999999996,-0.004200000000000002,-0.004105692588488018,-0.0036322138168975687,-0.0033786096205666973,-0.0034908115291755522,-0.003819798115221151,-0.004479141195299295,-0.005865039385408202,-0.005912938572087356
1998-01-30,0.053899999999999997,0.0582,-0.004300000000000005,-0.004202941287587182,-0.00368013630335414,-0.0034123569985697877,-0.0035026459036715044,-0.003823290501922678,-0.004478492114464901,-0.005862774066543991,-0.005911744741308983
1998-02-02,0.054299999999999994,0.0587,-0.004400000000000008,-0.004301518789458014,-0.0037315494515374084,-0.003448438509890848,-0.0035157584531088403,-0.0038274832326939106,-0.004478207761132949,-0.005860656903299295,-0.005910625862910341
1998-02-03,0.0541,0.058600000000000006,-0.004500000000000004,-0.0044007836354120825,-0.0037861893575771633,-0.003486760524392445,-0.0035301284967781212,-0.0038323707189324573,-0.004478286694999265,-0.005858687662679308,-0.005909581874303219
1998-02-04,0.0541,0.0587,-0.0046,-0.004500403981454511,-0.003843816146228986,-0.003527233969257119,-0.00354573574990987,-0.003837947423866534,-0.004478727482295227,-0.005856866112108159,-0.0059086127129619635
1998-02-05,0.0546,0.0592,-0.0046,-0.004550205031107386,-0.0038971572756021497,-0.0035661467243228036,-0.003561102713633541,-0.003843481637346068,-0.004479166602228195,-0.005855047310142935,-0.005907644314509563
1998-02-06,0.0548,0.0592,-0.004400000000000001,-0.004475100222959782,-0.0039325014676263575,-0.003596326641189779,-0.003573320606099374,-0.0038475217775439073,-0.004478879991289507,-0.005852941851613788,-0.005906528681422711
1998-02-09,0.055099999999999996,0.0594,-0.004300000000000005,-0.004387548775214473,-0.003958246963933493,-0.0036217407917430652,-0.003583895703790948,-0.0038508054641528543,-0.004478232486817189,-0.005850694877911873,-0.005905339931422282
1998-02-10,0.054900000000000004,0.0593,-0.004399999999999994,-0.0043937744351172075,-0.003989099133917847,-0.0036497911350542858,-0.0035957628494631606,-0.003854789639284526,-0.0044779493484996555,-0.005848595976064835,-0.005904226108377838
1998-02-11,0.0546,0.058600000000000006,-0.0040000000000000036,-0.0041968864663015125,-0.0039898582725730325,-0.0036623885820254412,-0.0036016364019706634,-0.003855842713818766,-0.004476219834264286,-0.005845921545352407,-0.005902817209842727
1998-02-12,0.0546,0.0587,-0.0040999999999999995,-0.004148443140729183,-0.003997508116515542,-0.003678100036493163,-0.003608872090211657,-0.0038576127477097004,-0.00447485865613982,-0.005843395812541209,-0.005901483404361299
1998-02-13,0.054400000000000004,0.058499999999999996,-0.0040999999999999925,-0.0041242215472592604,-0.004004608980318852,-0.0036932196003879973,-0.003615997368913679,-0.0038593693487644224,-0.004473502617474955,-0.005840873888202674,-0.005900150648246351
1998-02-17,0.0541,0.057999999999999996,-0.0038999999999999937,-0.003974740468222364,-0.003996897458462962,-0.003700868055310142,-0.0036201712566454355,-0.003859665735054267,-0.004471421142785725,-0.005838062583161113,-0.0058986699602240344
1998-02-18,0.054400000000000004,0.0584,-0.003999999999999997,-0.003989174488347985,-0.003997124636760524,-0.003711900171830471,-0.00362574828432165,-0.0038606890279276472,-0.0044697104536173815,-0.005835400365696951,-0.005897264463756787
1998-02-19,0.0547,0.058499999999999996,-0.003799999999999998,-0.003888281421479502,-0.003982780264813497,-0.003715140205485673,-0.0036283044825521932,-0.0038602466641780753,-0.004467280624601421,-0.005832452513522689,-0.005895712030579424
1998-02-20,0.054900000000000004,0.0587,-0.003799999999999998,-0.003842716815442831,-0.003969556416448905,-0.003718252636364082,-0.0036308209119295604,-0.0038598076923043348,-0.004464860019168463,-0.005829509116004389,-0.005894160819930757
1998-02-23,0.0553,0.0591,-0.003799999999999998,-0.0038210193850480986,-0.003957354951636514,-0.0037212430955340064,-0.003633298257148716,-0.003859372083868555,-0.004462448599353945,-0.005826570165874099,-0.005892610830739457
1998-02-24,0.056600000000000004,0.059699999999999996,-0.0030999999999999917,-0.0034576710307986334,-0.0038959653382752957,-0.0036985740363419156,-0.003625495829965518,-0.003853843287330036,-0.004457507880780979,-0.00582262204330547,-0.005890543982726785
1998-02-25,0.055999999999999994,0.0593,-0.0033000000000000043,-0.0033785263562193324,-0.0038534890762439277,-0.0036840653353020824,-0.0036207377661780526,-0.0038498123986017373,-0.00445331104870391,-0.0058189694702392835,-0.005888626777550387
1998-02-26,0.0562,0.059500000000000004,-0.0033000000000000043,-0.0033391863420712408,-0.0038142093662926818,-0.003670117381262988,-0.003616053239920837,-0.0038458123289397727,-0.004449130127361965,-0.005815322414114255,-0.0058867110816214745
1998-02-27,0.0559,0.0592,-0.0033000000000000043,-0.0033195740183574757,-0.0037778626403651657,-0.003656706184455074,-0.0036114409992464465,-0.0038418428212343625,-0.004444965051413573,-0.005811680865936968,-0.005884796893618259
1998-03-02,0.0567,0.0603,-0.003599999999999999,-0.003459855506064247,-0.0037653370421509855,-0.0036546558886880317,-0.003611274175789391,-0.0038400846225441054,-0.004441902940689221,-0.005808479113450637,-0.0058831062042928005
1998-03-03,0.0572,0.060700000000000004,-0.003500000000000003,-0.0034799326546844133,-0.0037467155984050723,-0.0036490757549712976,-0.003609652984666568,-0.0038376131013270537,-0.004438490092375866,-0.0058051374386855975,-0.005881342851670221
1998-03-04,0.0571,0.0605,-0.0034000000000000002,-0.0034399614480398666,-0.003722460918259859,-0.0036401069540659805,-0.0036066009272662874,-0.0038344339485160404,-0.004434727890127899,-0.005801656061313615,-0.0058795068962938886
1998-03-05,0.0571,0.060700000000000004,-0.003600000000000006,-0.0035199856083117215,-0.003713919623460916,-0.00363866557279047,-0.0036065049090843303,-0.003832731451084909,-0.0044317043627142665,-0.005798469416260881,-0.005877820359400189
1998-03-06,0.0565,0.0602,-0.003699999999999995,-0.003609995551043938,-0.0037129514615762797,-0.003640865711542972,-0.0036078638457360188,-0.0038317678754571753,-0.004429054434604466,-0.005795432310518956,-0.005876209132907649
1998-03-09,0.056100000000000004,0.059699999999999996,-0.003599999999999992,-0.003604997699260726,-0.0037051155343230968,-0.003639402454793595,-0.003607749633620844,-0.003830085928393188,-0.004426052430987311,-0.005792255067665729,-0.0058745251940354815
1998-03-10,0.0562,0.059699999999999996,-0.003499999999999996,-0.003552498449092487,-0.003690919962833515,-0.003634419629451962,-0.003606185893372653,-0.0038276913209813364,-0.004422699738571231,-0.00578893790757535,-0.005872768603340417
1998-03-11,0.0557,0.0593,-0.003599999999999999,-0.0035762493151486933,-0.003684641670225293,-0.0036331913923454222,-0.003606096186105009,-0.003826040107911118,-0.004419721704102454,-0.00578577045514365,-0.005871087367391833
